touch_id,user_id,touch_type,campaign_id,placement_id,creative_id,timestamp,start_param,data_source
t_000907,582,click,cmp_000,pl_001,cr_004,2026-09-02 00:03:54.033964047,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000908,583,click,cmp_003,pl_009,cr_000,2026-08-19 13:12:57.281637545,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000909,584,lead,cmp_002,pl_002,cr_002,2026-08-04 00:56:26.834689786,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000911,585,click,cmp_002,pl_008,cr_001,2026-08-23 01:37:53.583160767,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000912,585,lead,cmp_003,pl_007,cr_003,2026-08-23 21:14:36.375373215,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000910,585,click,cmp_001,pl_006,cr_002,2026-08-24 17:46:55.225440434,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000913,586,click,cmp_001,pl_006,cr_002,2026-08-05 23:58:10.075859902,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000915,587,bot_start,cmp_002,pl_008,cr_001,2026-08-22 18:03:56.755934996,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000914,587,click,cmp_003,pl_009,cr_000,2026-08-24 07:07:29.814958876,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000917,588,click,cmp_002,pl_002,cr_002,2026-08-08 14:00:00.004667336,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000916,588,click,cmp_000,pl_001,cr_004,2026-08-08 20:04:04.613758968,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000918,589,bot_start,cmp_002,pl_002,cr_002,2026-08-08 05:32:48.422973629,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000922,590,click,cmp_002,pl_002,cr_002,2026-08-30 06:17:31.266334618,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000924,590,click,cmp_002,pl_002,cr_002,2026-08-30 21:40:09.163142166,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000923,590,lead,cmp_002,pl_002,cr_002,2026-09-01 19:55:34.910979908,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000925,591,bot_start,cmp_002,pl_002,cr_002,2026-09-02 01:36:44.386387733,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000926,591,bot_start,cmp_002,pl_002,cr_002,2026-09-04 15:59:54.614871439,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000927,592,bot_start,cmp_002,pl_008,cr_001,2026-08-15 02:49:26.087602243,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000930,593,click,cmp_002,pl_002,cr_002,2026-09-02 09:41:04.662577027,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000929,593,click,cmp_002,pl_005,cr_004,2026-09-03 22:40:32.075640935,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000928,593,click,cmp_001,pl_006,cr_002,2026-09-04 11:41:30.440712679,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000933,594,click,cmp_002,pl_005,cr_004,2026-08-30 14:19:24.607673245,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000932,594,lead,cmp_000,pl_004,cr_003,2026-09-01 00:39:30.420758446,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000931,594,bot_start,cmp_002,pl_000,cr_000,2026-09-03 01:52:29.910729213,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000935,595,click,cmp_002,pl_008,cr_001,2026-08-15 17:04:58.126168882,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000934,595,click,cmp_004,pl_003,cr_000,2026-08-20 21:09:27.061556571,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000936,596,click,cmp_000,pl_001,cr_004,2026-08-29 23:47:11.191184431,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000937,597,lead,cmp_002,pl_008,cr_001,2026-08-04 00:56:37.194694074,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000938,597,click,cmp_000,pl_004,cr_003,2026-08-04 22:17:39.553479717,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000939,597,click,cmp_002,pl_005,cr_004,2026-08-04 22:31:26.139104292,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000942,598,click,cmp_000,pl_001,cr_004,2026-08-04 07:45:57.060386859,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000940,598,click,cmp_000,pl_001,cr_004,2026-08-06 07:18:56.621915721,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000941,598,bot_start,cmp_002,pl_005,cr_004,2026-08-07 23:21:48.600570324,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000943,599,bot_start,cmp_000,pl_004,cr_003,2026-08-22 11:05:05.686239324,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000944,599,click,cmp_002,pl_008,cr_001,2026-08-22 16:39:20.576563431,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000946,599,click,cmp_004,pl_003,cr_000,2026-08-26 21:03:31.020793648,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000945,599,click,cmp_000,pl_001,cr_004,2026-08-27 19:10:23.109389744,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000949,600,click,cmp_002,pl_000,cr_000,2026-08-18 16:54:02.938508166,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000950,601,click,cmp_003,pl_009,cr_000,2026-08-31 11:19:02.884329415,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000951,601,click,cmp_000,pl_004,cr_003,2026-09-05 11:56:01.651765955,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000952,602,bot_start,cmp_000,pl_004,cr_003,2026-09-03 23:55:57.901685040,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000953,603,click,cmp_002,pl_002,cr_002,2026-08-16 19:51:17.412999508,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000954,604,lead,cmp_002,pl_008,cr_001,2026-08-31 01:41:27.782738613,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000955,604,click,cmp_003,pl_007,cr_003,2026-09-05 20:32:40.884706998,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000957,605,click,cmp_002,pl_005,cr_004,2026-08-21 07:03:34.268402696,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000956,605,click,cmp_003,pl_007,cr_003,2026-08-23 05:40:37.762584449,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000958,606,click,cmp_000,pl_001,cr_004,2026-08-07 00:55:01.418989902,c_cmp_000_p_pl_001_cr_cr_004,synthetic
